idx,case,Activity,timestamp,lifecycle,ApplicationType,LoanGoal,RequestedAmount,MonthlyCost,resource,Selected,EventID,OfferID,FirstWithdrawalAmount,Action,Accepted,CreditScore,NumberOfTerms,EventOrigin,OfferedAmount,EventIDraw
1020,Application_1036621789,W_Call after offers,2016-09-14T09:55:27.594+0100,SUSPEND,New credit,Car,15000.0,,User_132,,Workitem_1195955542,,,Released,,,,Workflow,,Workitem_1195955542
1021,Application_1036621789,O_Cancelled,2016-09-14T18:18:28.787+0100,COMPLETE,New credit,Car,15000.0,,User_63,,OfferState_2090184380,Offer_1182954134,,statechange,,,,Offer,,OfferState_2090184380
1022,Application_1036621789,O_Create Offer,2016-09-14T18:19:59.599+0100,COMPLETE,New credit,Car,15000.0,253.38,User_63,True,Offer_312521947,Offer_312521947,20000.0,Created,True,797.0,93.0,Offer,20000.0,Offer_312521947
1023,Application_1036621789,O_Created,2016-09-14T18:20:00.225+0100,COMPLETE,New credit,Car,15000.0,,User_63,,OfferState_1579179340,Offer_312521947,,statechange,,,,Offer,,OfferState_1579179340
1024,Application_1036621789,O_Sent (mail and online),2016-09-14T18:20:08.855+0100,COMPLETE,New credit,Car,15000.0,,User_63,,OfferState_1802608036,Offer_312521947,,statechange,,,,Offer,,OfferState_1802608036
1025,Application_1036621789,W_Call after offers,2016-09-23T14:35:35.880+0100,ATE_ABORT,New credit,Car,15000.0,,User_27,,Workitem_191928028,,,Deleted,,,,Workflow,,Workitem_191928028
1026,Application_1036621789,W_Validate application,2016-09-23T14:35:35.885+0100,SCHEDULE,New credit,Car,15000.0,,User_27,,Workitem_482701169,,,Created,,,,Workflow,,Workitem_482701169
1027,Application_1036621789,W_Validate application,2016-09-23T14:35:35.886+0100,START,New credit,Car,15000.0,,User_27,,Workitem_47730743,,,Obtained,,,,Workflow,,Workitem_47730743
1028,Application_1036621789,A_Validating,2016-09-23T14:35:36.637+0100,COMPLETE,New credit,Car,15000.0,,User_27,,ApplState_1767743284,,,statechange,,,,Application,,ApplState_1767743284
1029,Application_1036621789,O_Returned,2016-09-23T14:36:08.921+0100,COMPLETE,New credit,Car,15000.0,,User_27,,OfferState_211856892,Offer_312521947,,statechange,,,,Offer,,OfferState_211856892
1030,Application_1036621789,W_Validate application,2016-09-23T14:49:11.548+0100,SUSPEND,New credit,Car,15000.0,,User_27,,Workitem_2139198182,,,Released,,,,Workflow,,Workitem_2139198182
1031,Application_1036621789,W_Validate application,2016-09-28T08:47:23.422+0100,RESUME,New credit,Car,15000.0,,User_93,,Workitem_1522064321,,,Obtained,,,,Workflow,,Workitem_1522064321
1032,Application_1036621789,W_Validate application,2016-09-28T08:48:47.427+0100,SUSPEND,New credit,Car,15000.0,,User_93,,Workitem_1714474987,,,Released,,,,Workflow,,Workitem_1714474987
1033,Application_1036621789,W_Validate application,2016-09-28T08:50:02.698+0100,RESUME,New credit,Car,15000.0,,User_93,,Workitem_626955715,,,Obtained,,,,Workflow,,Workitem_626955715
1034,Application_1036621789,W_Validate application,2016-09-28T09:15:34.740+0100,COMPLETE,New credit,Car,15000.0,,User_93,,Workitem_1446943071,,,Deleted,,,,Workflow,,Workitem_1446943071
1035,Application_1036621789,W_Call incomplete files,2016-09-28T09:15:34.745+0100,SCHEDULE,New credit,Car,15000.0,,User_93,,Workitem_1358672451,,,Created,,,,Workflow,,Workitem_1358672451
1036,Application_1036621789,W_Call incomplete files,2016-09-28T09:15:34.747+0100,START,New credit,Car,15000.0,,User_93,,Workitem_1000524333,,,Obtained,,,,Workflow,,Workitem_1000524333
1037,Application_1036621789,A_Incomplete,2016-09-28T09:15:34.748+0100,COMPLETE,New credit,Car,15000.0,,User_93,,ApplState_1961629228,,,statechange,,,,Application,,ApplState_1961629228
1038,Application_1036621789,W_Call incomplete files,2016-09-28T09:15:43.762+0100,SUSPEND,New credit,Car,15000.0,,User_93,,Workitem_1273522387,,,Released,,,,Workflow,,Workitem_1273522387
1039,Application_1036621789,W_Call incomplete files,2016-09-28T10:35:01.999+0100,RESUME,New credit,Car,15000.0,,User_41,,Workitem_1593390360,,,Obtained,,,,Workflow,,Workitem_1593390360
1040,Application_1036621789,W_Call incomplete files,2016-09-28T10:39:05.338+0100,SUSPEND,New credit,Car,15000.0,,User_41,,Workitem_466402873,,,Released,,,,Workflow,,Workitem_466402873
1041,Application_1036621789,W_Call incomplete files,2016-09-28T17:08:50.474+0100,ATE_ABORT,New credit,Car,15000.0,,User_41,,Workitem_1243827823,,,Deleted,,,,Workflow,,Workitem_1243827823
1042,Application_1036621789,W_Validate application,2016-09-28T17:08:50.480+0100,SCHEDULE,New credit,Car,15000.0,,User_41,,Workitem_847542429,,,Created,,,,Workflow,,Workitem_847542429
1043,Application_1036621789,W_Validate application,2016-09-28T17:08:50.482+0100,START,New credit,Car,15000.0,,User_41,,Workitem_902457947,,,Obtained,,,,Workflow,,Workitem_902457947
1044,Application_1036621789,A_Validating,2016-09-28T17:08:50.535+0100,COMPLETE,New credit,Car,15000.0,,User_41,,ApplState_1185847844,,,statechange,,,,Application,,ApplState_1185847844
1045,Application_1036621789,W_Validate application,2016-09-28T18:56:18.703+0100,SUSPEND,New credit,Car,15000.0,,User_47,,Workitem_1399656887,,,Released,,,,Workflow,,Workitem_1399656887
1046,Application_1036621789,O_Accepted,2016-09-29T08:16:20.996+0100,COMPLETE,New credit,Car,15000.0,,User_29,,OfferState_766109586,Offer_312521947,,statechange,,,,Offer,,OfferState_766109586
1047,Application_1036621789,A_Pending,2016-09-29T08:16:21.001+0100,COMPLETE,New credit,Car,15000.0,,User_29,,ApplState_146403193,,,statechange,,,,Application,,ApplState_146403193
1048,Application_1036621789,W_Validate application,2016-09-29T08:16:21.004+0100,ATE_ABORT,New credit,Car,15000.0,,User_29,,Workitem_900812833,,,Deleted,,,,Workflow,,Workitem_900812833
781,Application_104058265,A_Create Application,2016-07-12T10:21:57.190+0100,COMPLETE,New credit,Unknown,0.0,,User_45,,Application_104058265,,,Created,,,,Application,,Application_104058265
782,Application_104058265,W_Complete application,2016-07-12T10:21:57.240+0100,SCHEDULE,New credit,Unknown,0.0,,User_45,,Workitem_1783206658,,,Created,,,,Workflow,,Workitem_1783206658
783,Application_104058265,W_Complete application,2016-07-12T10:21:57.243+0100,START,New credit,Unknown,0.0,,User_45,,Workitem_2047799544,,,Obtained,,,,Workflow,,Workitem_2047799544
784,Application_104058265,A_Concept,2016-07-12T10:21:57.246+0100,COMPLETE,New credit,Unknown,0.0,,User_45,,ApplState_2011623820,,,statechange,,,,Application,,ApplState_2011623820
785,Application_104058265,W_Complete application,2016-07-12T10:28:04.229+0100,SUSPEND,New credit,Unknown,0.0,,User_45,,Workitem_1885935181,,,Released,,,,Workflow,,Workitem_1885935181
786,Application_104058265,W_Complete application,2016-07-13T11:48:54.747+0100,RESUME,New credit,Unknown,0.0,,User_16,,Workitem_1689087252,,,Obtained,,,,Workflow,,Workitem_1689087252
787,Application_104058265,W_Complete application,2016-07-13T11:49:59.765+0100,SUSPEND,New credit,Unknown,0.0,,User_16,,Workitem_312784780,,,Released,,,,Workflow,,Workitem_312784780
788,Application_104058265,A_Accepted,2016-07-14T18:10:51.915+0100,COMPLETE,New credit,Unknown,0.0,,User_35,,ApplState_559452041,,,statechange,,,,Application,,ApplState_559452041
789,Application_104058265,O_Create Offer,2016-07-14T18:15:38.187+0100,COMPLETE,New credit,Unknown,0.0,56.3,User_35,False,Offer_1939264376,Offer_1939264376,817.0,Created,True,0.0,120.0,Offer,5000.0,Offer_1939264376
790,Application_104058265,O_Created,2016-07-14T18:15:38.862+0100,COMPLETE,New credit,Unknown,0.0,,User_35,,OfferState_965397829,Offer_1939264376,,statechange,,,,Offer,,OfferState_965397829
791,Application_104058265,O_Sent (mail and online),2016-07-14T18:15:48.819+0100,COMPLETE,New credit,Unknown,0.0,,User_35,,OfferState_1130276518,Offer_1939264376,,statechange,,,,Offer,,OfferState_1130276518
792,Application_104058265,W_Complete application,2016-07-14T18:15:48.835+0100,ATE_ABORT,New credit,Unknown,0.0,,User_35,,Workitem_831601700,,,Deleted,,,,Workflow,,Workitem_831601700
793,Application_104058265,W_Call after offers,2016-07-14T18:15:48.842+0100,SCHEDULE,New credit,Unknown,0.0,,User_35,,Workitem_1324535936,,,Created,,,,Workflow,,Workitem_1324535936
794,Application_104058265,W_Call after offers,2016-07-14T18:15:48.845+0100,START,New credit,Unknown,0.0,,User_35,,Workitem_743936742,,,Obtained,,,,Workflow,,Workitem_743936742
795,Application_104058265,A_Complete,2016-07-14T18:15:48.847+0100,COMPLETE,New credit,Unknown,0.0,,User_35,,ApplState_1006093858,,,statechange,,,,Application,,ApplState_1006093858
796,Application_104058265,O_Cancelled,2016-07-14T18:20:26.968+0100,COMPLETE,New credit,Unknown,0.0,,User_35,,OfferState_414502865,Offer_1939264376,,statechange,,,,Offer,,OfferState_414502865
797,Application_104058265,A_Cancelled,2016-07-14T18:23:11.524+0100,COMPLETE,New credit,Unknown,0.0,,User_35,,ApplState_1524545573,,,statechange,,,,Application,,ApplState_1524545573
798,Application_104058265,W_Call after offers,2016-07-14T18:23:11.561+0100,COMPLETE,New credit,Unknown,0.0,,User_35,,Workitem_654772686,,,Deleted,,,,Workflow,,Workitem_654772686
102,Application_1042310075,A_Create Application,2016-01-11T19:20:51.403+0100,COMPLETE,New credit,Remaining debt home,20000.0,,User_1,,Application_1042310075,,,Created,,,,Application,,Application_1042310075
103,Application_1042310075,A_Submitted,2016-01-11T19:20:51.491+0100,COMPLETE,New credit,Remaining debt home,20000.0,,User_1,,ApplState_984019752,,,statechange,,,,Application,,ApplState_984019752
104,Application_1042310075,W_Handle leads,2016-01-11T19:20:52.007+0100,SCHEDULE,New credit,Remaining debt home,20000.0,,User_1,,Workitem_343425499,,,Created,,,,Workflow,,Workitem_343425499
105,Application_1042310075,W_Handle leads,2016-01-12T08:28:06.027+0100,START,New credit,Remaining debt home,20000.0,,User_5,,Workitem_563521289,,,Obtained,,,,Workflow,,Workitem_563521289
106,Application_1042310075,W_Handle leads,2016-01-12T08:30:38.733+0100,COMPLETE,New credit,Remaining debt home,20000.0,,User_5,,Workitem_1159581831,,,Deleted,,,,Workflow,,Workitem_1159581831
107,Application_1042310075,W_Complete application,2016-01-12T08:30:38.740+0100,SCHEDULE,New credit,Remaining debt home,20000.0,,User_5,,Workitem_835393731,,,Created,,,,Workflow,,Workitem_835393731
108,Application_1042310075,W_Complete application,2016-01-12T08:30:38.743+0100,START,New credit,Remaining debt home,20000.0,,User_5,,Workitem_511038570,,,Obtained,,,,Workflow,,Workitem_511038570
109,Application_1042310075,A_Concept,2016-01-12T08:30:38.746+0100,COMPLETE,New credit,Remaining debt home,20000.0,,User_5,,ApplState_566342646,,,statechange,,,,Application,,ApplState_566342646
110,Application_1042310075,W_Complete application,2016-01-12T08:30:45.486+0100,SUSPEND,New credit,Remaining debt home,20000.0,,User_5,,Workitem_367704755,,,Released,,,,Workflow,,Workitem_367704755
111,Application_1042310075,W_Complete application,2016-01-12T17:59:11.153+0100,RESUME,New credit,Remaining debt home,20000.0,,User_108,,Workitem_755484044,,,Obtained,,,,Workflow,,Workitem_755484044
112,Application_1042310075,A_Accepted,2016-01-12T18:12:27.715+0100,COMPLETE,New credit,Remaining debt home,20000.0,,User_108,,ApplState_833089707,,,statechange,,,,Application,,ApplState_833089707
113,Application_1042310075,W_Complete application,2016-01-12T18:40:18.237+0100,SUSPEND,New credit,Remaining debt home,20000.0,,User_108,,Workitem_1753961474,,,Released,,,,Workflow,,Workitem_1753961474
114,Application_1042310075,W_Complete application,2016-01-15T14:55:14.657+0100,RESUME,New credit,Remaining debt home,20000.0,,User_85,,Workitem_10973527,,,Obtained,,,,Workflow,,Workitem_10973527
115,Application_1042310075,W_Complete application,2016-01-15T14:55:19.904+0100,SUSPEND,New credit,Remaining debt home,20000.0,,User_85,,Workitem_1429923092,,,Released,,,,Workflow,,Workitem_1429923092
116,Application_1042310075,W_Complete application,2016-01-15T15:36:33.047+0100,RESUME,New credit,Remaining debt home,20000.0,,User_85,,Workitem_2113928763,,,Obtained,,,,Workflow,,Workitem_2113928763
117,Application_1042310075,W_Complete application,2016-01-15T15:36:41.542+0100,SUSPEND,New credit,Remaining debt home,20000.0,,User_85,,Workitem_753692813,,,Released,,,,Workflow,,Workitem_753692813
118,Application_1042310075,W_Complete application,2016-01-15T15:53:43.519+0100,RESUME,New credit,Remaining debt home,20000.0,,User_85,,Workitem_474153448,,,Obtained,,,,Workflow,,Workitem_474153448
119,Application_1042310075,W_Complete application,2016-01-15T15:54:14.087+0100,SUSPEND,New credit,Remaining debt home,20000.0,,User_85,,Workitem_1936076600,,,Released,,,,Workflow,,Workitem_1936076600
120,Application_1042310075,W_Complete application,2016-01-15T19:34:57.499+0100,RESUME,New credit,Remaining debt home,20000.0,,User_10,,Workitem_232743753,,,Obtained,,,,Workflow,,Workitem_232743753
121,Application_1042310075,W_Complete application,2016-01-15T19:35:22.318+0100,SUSPEND,New credit,Remaining debt home,20000.0,,User_10,,Workitem_1896688708,,,Released,,,,Workflow,,Workitem_1896688708
122,Application_1042310075,W_Complete application,2016-01-15T19:52:39.394+0100,RESUME,New credit,Remaining debt home,20000.0,,User_92,,Workitem_2113497001,,,Obtained,,,,Workflow,,Workitem_2113497001
123,Application_1042310075,W_Complete application,2016-01-15T19:54:21.379+0100,SUSPEND,New credit,Remaining debt home,20000.0,,User_92,,Workitem_1992303091,,,Released,,,,Workflow,,Workitem_1992303091
124,Application_1042310075,O_Create Offer,2016-01-16T10:38:11.723+0100,COMPLETE,New credit,Remaining debt home,20000.0,300.0,User_35,True,Offer_1766266066,Offer_1766266066,20000.0,Created,True,1015.0,78.0,Offer,20000.0,Offer_1766266066
125,Application_1042310075,O_Created,2016-01-16T10:38:12.996+0100,COMPLETE,New credit,Remaining debt home,20000.0,,User_35,,OfferState_962331698,Offer_1766266066,,statechange,,,,Offer,,OfferState_962331698
126,Application_1042310075,O_Sent (mail and online),2016-01-16T10:38:23.821+0100,COMPLETE,New credit,Remaining debt home,20000.0,,User_35,,OfferState_730860284,Offer_1766266066,,statechange,,,,Offer,,OfferState_730860284
127,Application_1042310075,W_Complete application,2016-01-16T10:38:23.836+0100,ATE_ABORT,New credit,Remaining debt home,20000.0,,User_35,,Workitem_224133197,,,Deleted,,,,Workflow,,Workitem_224133197
128,Application_1042310075,W_Call after offers,2016-01-16T10:38:23.868+0100,SCHEDULE,New credit,Remaining debt home,20000.0,,User_35,,Workitem_92494877,,,Created,,,,Workflow,,Workitem_92494877
129,Application_1042310075,W_Call after offers,2016-01-16T10:38:23.871+0100,START,New credit,Remaining debt home,20000.0,,User_35,,Workitem_416916148,,,Obtained,,,,Workflow,,Workitem_416916148
130,Application_1042310075,A_Complete,2016-01-16T10:38:23.873+0100,COMPLETE,New credit,Remaining debt home,20000.0,,User_35,,ApplState_579380068,,,statechange,,,,Application,,ApplState_579380068
131,Application_1042310075,W_Call after offers,2016-01-16T10:42:04.087+0100,SUSPEND,New credit,Remaining debt home,20000.0,,User_35,,Workitem_1748251863,,,Released,,,,Workflow,,Workitem_1748251863
132,Application_1042310075,W_Call after offers,2016-01-20T10:54:40.369+0100,RESUME,New credit,Remaining debt home,20000.0,,User_43,,Workitem_1830746955,,,Obtained,,,,Workflow,,Workitem_1830746955
133,Application_1042310075,W_Call after offers,2016-01-20T10:55:38.767+0100,SUSPEND,New credit,Remaining debt home,20000.0,,User_43,,Workitem_67623641,,,Released,,,,Workflow,,Workitem_67623641
134,Application_1042310075,W_Call after offers,2016-02-02T13:12:19.999+0100,ATE_ABORT,New credit,Remaining debt home,20000.0,,User_68,,Workitem_1635390219,,,Deleted,,,,Workflow,,Workitem_1635390219
135,Application_1042310075,W_Validate application,2016-02-02T13:12:20.016+0100,SCHEDULE,New credit,Remaining debt home,20000.0,,User_68,,Workitem_1682641803,,,Created,,,,Workflow,,Workitem_1682641803
136,Application_1042310075,W_Validate application,2016-02-02T13:12:20.017+0100,START,New credit,Remaining debt home,20000.0,,User_68,,Workitem_1188476728,,,Obtained,,,,Workflow,,Workitem_1188476728
137,Application_1042310075,A_Validating,2016-02-02T13:12:20.981+0100,COMPLETE,New credit,Remaining debt home,20000.0,,User_68,,ApplState_274612665,,,statechange,,,,Application,,ApplState_274612665
138,Application_1042310075,W_Validate application,2016-02-02T13:18:30.476+0100,COMPLETE,New credit,Remaining debt home,20000.0,,User_68,,Workitem_262900708,,,Deleted,,,,Workflow,,Workitem_262900708
139,Application_1042310075,W_Call incomplete files,2016-02-02T13:18:30.502+0100,SCHEDULE,New credit,Remaining debt home,20000.0,,User_68,,Workitem_899014821,,,Created,,,,Workflow,,Workitem_899014821
140,Application_1042310075,W_Call incomplete files,2016-02-02T13:18:30.516+0100,START,New credit,Remaining debt home,20000.0,,User_68,,Workitem_711695008,,,Obtained,,,,Workflow,,Workitem_711695008
141,Application_1042310075,A_Incomplete,2016-02-02T13:18:30.518+0100,COMPLETE,New credit,Remaining debt home,20000.0,,User_68,,ApplState_2092714842,,,statechange,,,,Application,,ApplState_2092714842
142,Application_1042310075,W_Call incomplete files,2016-02-02T13:18:38.096+0100,SUSPEND,New credit,Remaining debt home,20000.0,,User_68,,Workitem_774934988,,,Released,,,,Workflow,,Workitem_774934988
143,Application_1042310075,W_Call incomplete files,2016-02-02T14:27:07.121+0100,RESUME,New credit,Remaining debt home,20000.0,,User_2,,Workitem_1046760509,,,Obtained,,,,Workflow,,Workitem_1046760509
144,Application_1042310075,W_Call incomplete files,2016-02-02T14:29:40.192+0100,SUSPEND,New credit,Remaining debt home,20000.0,,User_2,,Workitem_228829597,,,Released,,,,Workflow,,Workitem_228829597
145,Application_1042310075,W_Call incomplete files,2016-02-04T10:02:17.980+0100,ATE_ABORT,New credit,Remaining debt home,20000.0,,User_118,,Workitem_1639115352,,,Deleted,,,,Workflow,,Workitem_1639115352
146,Application_1042310075,W_Validate application,2016-02-04T10:02:17.988+0100,SCHEDULE,New credit,Remaining debt home,20000.0,,User_118,,Workitem_1486370056,,,Created,,,,Workflow,,Workitem_1486370056
147,Application_1042310075,W_Validate application,2016-02-04T10:02:17.989+0100,START,New credit,Remaining debt home,20000.0,,User_118,,Workitem_65674476,,,Obtained,,,,Workflow,,Workitem_65674476
148,Application_1042310075,A_Validating,2016-02-04T10:02:18.052+0100,COMPLETE,New credit,Remaining debt home,20000.0,,User_118,,ApplState_859413203,,,statechange,,,,Application,,ApplState_859413203
149,Application_1042310075,W_Validate application,2016-02-04T10:03:48.858+0100,SUSPEND,New credit,Remaining debt home,20000.0,,User_118,,Workitem_1063399218,,,Released,,,,Workflow,,Workitem_1063399218
150,Application_1042310075,W_Validate application,2016-02-04T13:26:31.452+0100,RESUME,New credit,Remaining debt home,20000.0,,User_68,,Workitem_2068366992,,,Obtained,,,,Workflow,,Workitem_2068366992
151,Application_1042310075,W_Validate application,2016-02-04T13:37:00.441+0100,SUSPEND,New credit,Remaining debt home,20000.0,,User_68,,Workitem_698436492,,,Released,,,,Workflow,,Workitem_698436492
152,Application_1042310075,W_Validate application,2016-02-04T13:42:39.074+0100,RESUME,New credit,Remaining debt home,20000.0,,User_30,,Workitem_145741562,,,Obtained,,,,Workflow,,Workitem_145741562
153,Application_1042310075,O_Returned,2016-02-04T13:50:45.915+0100,COMPLETE,New credit,Remaining debt home,20000.0,,User_30,,OfferState_1147204756,Offer_1766266066,,statechange,,,,Offer,,OfferState_1147204756
154,Application_1042310075,W_Validate application,2016-02-04T13:53:26.609+0100,COMPLETE,New credit,Remaining debt home,20000.0,,User_30,,Workitem_1564660598,,,Deleted,,,,Workflow,,Workitem_1564660598
155,Application_1042310075,W_Call incomplete files,2016-02-04T13:53:26.627+0100,SCHEDULE,New credit,Remaining debt home,20000.0,,User_30,,Workitem_785409788,,,Created,,,,Workflow,,Workitem_785409788
156,Application_1042310075,W_Call incomplete files,2016-02-04T13:53:26.630+0100,START,New credit,Remaining debt home,20000.0,,User_30,,Workitem_1134760184,,,Obtained,,,,Workflow,,Workitem_1134760184
157,Application_1042310075,A_Incomplete,2016-02-04T13:53:26.632+0100,COMPLETE,New credit,Remaining debt home,20000.0,,User_30,,ApplState_1920718221,,,statechange,,,,Application,,ApplState_1920718221
158,Application_1042310075,W_Call incomplete files,2016-02-04T13:53:45.265+0100,SUSPEND,New credit,Remaining debt home,20000.0,,User_30,,Workitem_490417051,,,Released,,,,Workflow,,Workitem_490417051
159,Application_1042310075,W_Call incomplete files,2016-02-04T20:16:05.038+0100,RESUME,New credit,Remaining debt home,20000.0,,User_22,,Workitem_471214482,,,Obtained,,,,Workflow,,Workitem_471214482
160,Application_1042310075,W_Call incomplete files,2016-02-04T20:22:47.027+0100,SUSPEND,New credit,Remaining debt home,20000.0,,User_22,,Workitem_1297848130,,,Released,,,,Workflow,,Workitem_1297848130
161,Application_1042310075,W_Call incomplete files,2016-02-04T20:26:47.423+0100,ATE_ABORT,New credit,Remaining debt home,20000.0,,User_22,,Workitem_635401478,,,Deleted,,,,Workflow,,Workitem_635401478
162,Application_1042310075,W_Validate application,2016-02-04T20:26:47.433+0100,SCHEDULE,New credit,Remaining debt home,20000.0,,User_22,,Workitem_993548574,,,Created,,,,Workflow,,Workitem_993548574
163,Application_1042310075,W_Validate application,2016-02-04T20:26:47.437+0100,START,New credit,Remaining debt home,20000.0,,User_22,,Workitem_1805526691,,,Obtained,,,,Workflow,,Workitem_1805526691
164,Application_1042310075,A_Validating,2016-02-04T20:26:47.518+0100,COMPLETE,New credit,Remaining debt home,20000.0,,User_22,,ApplState_1859444856,,,statechange,,,,Application,,ApplState_1859444856
165,Application_1042310075,W_Validate application,2016-02-04T20:27:58.447+0100,SUSPEND,New credit,Remaining debt home,20000.0,,User_22,,Workitem_992709233,,,Released,,,,Workflow,,Workitem_992709233
166,Application_1042310075,O_Accepted,2016-02-05T08:24:47.421+0100,COMPLETE,New credit,Remaining debt home,20000.0,,User_95,,OfferState_278862501,Offer_1766266066,,statechange,,,,Offer,,OfferState_278862501
167,Application_1042310075,A_Pending,2016-02-05T08:24:47.428+0100,COMPLETE,New credit,Remaining debt home,20000.0,,User_95,,ApplState_744474917,,,statechange,,,,Application,,ApplState_744474917
168,Application_1042310075,W_Validate application,2016-02-05T08:24:47.431+0100,ATE_ABORT,New credit,Remaining debt home,20000.0,,User_95,,Workitem_1868564189,,,Deleted,,,,Workflow,,Workitem_1868564189
169,Application_1059131551,A_Create Application,2016-01-14T12:01:09.610+0100,COMPLETE,New credit,Car,5000.0,,User_6,,Application_1059131551,,,Created,,,,Application,,Application_1059131551
170,Application_1059131551,W_Complete application,2016-01-14T12:01:09.617+0100,SCHEDULE,New credit,Car,5000.0,,User_6,,Workitem_374662778,,,Created,,,,Workflow,,Workitem_374662778
171,Application_1059131551,W_Complete application,2016-01-14T12:01:09.619+0100,START,New credit,Car,5000.0,,User_6,,Workitem_1078251229,,,Obtained,,,,Workflow,,Workitem_1078251229
172,Application_1059131551,A_Concept,2016-01-14T12:01:09.621+0100,COMPLETE,New credit,Car,5000.0,,User_6,,ApplState_132527931,,,statechange,,,,Application,,ApplState_132527931
173,Application_1059131551,A_Accepted,2016-01-14T12:02:16.575+0100,COMPLETE,New credit,Car,5000.0,,User_6,,ApplState_764288733,,,statechange,,,,Application,,ApplState_764288733
