idx,case,Activity,timestamp,lifecycle,ApplicationType,LoanGoal,RequestedAmount,MonthlyCost,resource,Selected,EventID,OfferID,FirstWithdrawalAmount,Action,Accepted,CreditScore,NumberOfTerms,EventOrigin,OfferedAmount,EventIDraw
2590,Application_1006164631,W_Complete application,2016-07-16T15:08:02.019+0100,SUSPEND,New credit,Car,5000.0,,User_17,,Workitem_1104051641,,,Released,,,,Workflow,,Workitem_1104051641
2591,Application_1006164631,A_Accepted,2016-07-19T20:49:35.197+0100,COMPLETE,New credit,Car,5000.0,,User_15,,ApplState_2067527966,,,statechange,,,,Application,,ApplState_2067527966
2592,Application_1006164631,O_Create Offer,2016-07-19T20:51:46.859+0100,COMPLETE,New credit,Car,5000.0,400.0,User_15,True,Offer_1973148758,Offer_1973148758,5000.0,Created,False,0.0,13.0,Offer,5000.0,Offer_1973148758
2593,Application_1006164631,O_Created,2016-07-19T20:51:47.602+0100,COMPLETE,New credit,Car,5000.0,,User_15,,OfferState_1399614082,Offer_1973148758,,statechange,,,,Offer,,OfferState_1399614082
2594,Application_1006164631,O_Sent (mail and online),2016-07-19T20:51:59.977+0100,COMPLETE,New credit,Car,5000.0,,User_15,,OfferState_2098856182,Offer_1973148758,,statechange,,,,Offer,,OfferState_2098856182
2595,Application_1006164631,W_Complete application,2016-07-19T20:51:59.993+0100,ATE_ABORT,New credit,Car,5000.0,,User_15,,Workitem_1649596119,,,Deleted,,,,Workflow,,Workitem_1649596119
2596,Application_1006164631,W_Call after offers,2016-07-19T20:52:00.020+0100,SCHEDULE,New credit,Car,5000.0,,User_15,,Workitem_819865464,,,Created,,,,Workflow,,Workitem_819865464
2597,Application_1006164631,W_Call after offers,2016-07-19T20:52:00.022+0100,START,New credit,Car,5000.0,,User_15,,Workitem_255781331,,,Obtained,,,,Workflow,,Workitem_255781331
2598,Application_1006164631,A_Complete,2016-07-19T20:52:00.025+0100,COMPLETE,New credit,Car,5000.0,,User_15,,ApplState_2046333831,,,statechange,,,,Application,,ApplState_2046333831
2599,Application_1006164631,W_Call after offers,2016-07-19T20:52:43.603+0100,SUSPEND,New credit,Car,5000.0,,User_15,,Workitem_437037791,,,Released,,,,Workflow,,Workitem_437037791
2600,Application_1006164631,W_Call after offers,2016-07-23T16:19:25.653+0100,RESUME,New credit,Car,5000.0,,User_51,,Workitem_299790478,,,Obtained,,,,Workflow,,Workitem_299790478
2601,Application_1006164631,W_Call after offers,2016-07-23T16:20:23.217+0100,SUSPEND,New credit,Car,5000.0,,User_51,,Workitem_1142960800,,,Released,,,,Workflow,,Workitem_1142960800
2602,Application_1006164631,W_Call after offers,2016-08-02T16:09:12.124+0100,ATE_ABORT,New credit,Car,5000.0,,User_126,,Workitem_247633955,,,Deleted,,,,Workflow,,Workitem_247633955
2603,Application_1006164631,W_Validate application,2016-08-02T16:09:12.134+0100,SCHEDULE,New credit,Car,5000.0,,User_126,,Workitem_56006998,,,Created,,,,Workflow,,Workitem_56006998
2604,Application_1006164631,W_Validate application,2016-08-02T16:09:12.138+0100,START,New credit,Car,5000.0,,User_126,,Workitem_1264696232,,,Obtained,,,,Workflow,,Workitem_1264696232
2605,Application_1006164631,A_Validating,2016-08-02T16:09:13.260+0100,COMPLETE,New credit,Car,5000.0,,User_126,,ApplState_1658489759,,,statechange,,,,Application,,ApplState_1658489759
2606,Application_1006164631,O_Returned,2016-08-02T16:10:27.872+0100,COMPLETE,New credit,Car,5000.0,,User_126,,OfferState_88377998,Offer_1973148758,,statechange,,,,Offer,,OfferState_88377998
2607,Application_1006164631,W_Validate application,2016-08-02T16:12:21.119+0100,SUSPEND,New credit,Car,5000.0,,User_126,,Workitem_1190770797,,,Released,,,,Workflow,,Workitem_1190770797
2608,Application_1006164631,W_Validate application,2016-08-08T10:56:34.556+0100,RESUME,New credit,Car,5000.0,,User_93,,Workitem_990938229,,,Obtained,,,,Workflow,,Workitem_990938229
2609,Application_1006164631,W_Validate application,2016-08-08T11:12:05.160+0100,SUSPEND,New credit,Car,5000.0,,User_93,,Workitem_1746038579,,,Released,,,,Workflow,,Workitem_1746038579
2610,Application_1006164631,W_Validate application,2016-08-10T09:53:56.052+0100,RESUME,New credit,Car,5000.0,,User_68,,Workitem_2055629178,,,Obtained,,,,Workflow,,Workitem_2055629178
2611,Application_1006164631,W_Validate application,2016-08-10T10:00:16.058+0100,SUSPEND,New credit,Car,5000.0,,User_68,,Workitem_207106137,,,Released,,,,Workflow,,Workitem_207106137
2612,Application_1006164631,A_Denied,2016-08-10T10:09:46.069+0100,COMPLETE,New credit,Car,5000.0,,User_68,,ApplState_1681040186,,,statechange,,,,Application,,ApplState_1681040186
2613,Application_1006164631,O_Refused,2016-08-10T10:09:46.106+0100,COMPLETE,New credit,Car,5000.0,,User_68,,OfferState_1908110751,Offer_1973148758,,statechange,,,,Offer,,OfferState_1908110751
2614,Application_1006164631,W_Validate application,2016-08-10T10:09:46.118+0100,ATE_ABORT,New credit,Car,5000.0,,User_68,,Workitem_796229029,,,Deleted,,,,Workflow,,Workitem_796229029
1072,Application_103036362,A_Create Application,2016-03-20T20:16:57.875+0100,COMPLETE,New credit,Existing loan takeover,35000.0,,User_1,,Application_103036362,,,Created,,,,Application,,Application_103036362
1073,Application_103036362,A_Submitted,2016-03-20T20:16:57.919+0100,COMPLETE,New credit,Existing loan takeover,35000.0,,User_1,,ApplState_994472986,,,statechange,,,,Application,,ApplState_994472986
1074,Application_103036362,W_Handle leads,2016-03-20T20:16:58.136+0100,SCHEDULE,New credit,Existing loan takeover,35000.0,,User_1,,Workitem_2065045895,,,Created,,,,Workflow,,Workitem_2065045895
1075,Application_103036362,W_Handle leads,2016-03-20T20:17:56.033+0100,WITHDRAW,New credit,Existing loan takeover,35000.0,,User_1,,Workitem_1848107785,,,Deleted,,,,Workflow,,Workitem_1848107785
1076,Application_103036362,W_Complete application,2016-03-20T20:17:56.042+0100,SCHEDULE,New credit,Existing loan takeover,35000.0,,User_1,,Workitem_1700835065,,,Created,,,,Workflow,,Workitem_1700835065
1077,Application_103036362,A_Concept,2016-03-20T20:17:56.049+0100,COMPLETE,New credit,Existing loan takeover,35000.0,,User_1,,ApplState_1310375761,,,statechange,,,,Application,,ApplState_1310375761
1078,Application_103036362,W_Complete application,2016-03-21T13:06:09.366+0100,START,New credit,Existing loan takeover,35000.0,,User_37,,Workitem_384070252,,,Obtained,,,,Workflow,,Workitem_384070252
1079,Application_103036362,W_Complete application,2016-03-21T13:08:15.634+0100,SUSPEND,New credit,Existing loan takeover,35000.0,,User_37,,Workitem_247126039,,,Released,,,,Workflow,,Workitem_247126039
1080,Application_103036362,W_Complete application,2016-03-21T19:16:43.853+0100,RESUME,New credit,Existing loan takeover,35000.0,,User_11,,Workitem_678738437,,,Obtained,,,,Workflow,,Workitem_678738437
1081,Application_103036362,W_Complete application,2016-03-21T19:17:03.424+0100,SUSPEND,New credit,Existing loan takeover,35000.0,,User_11,,Workitem_984259239,,,Released,,,,Workflow,,Workitem_984259239
1082,Application_103036362,A_Accepted,2016-03-22T19:52:00.492+0100,COMPLETE,New credit,Existing loan takeover,35000.0,,User_43,,ApplState_504345183,,,statechange,,,,Application,,ApplState_504345183
1083,Application_103036362,O_Create Offer,2016-03-22T20:04:24.842+0100,COMPLETE,New credit,Existing loan takeover,35000.0,600.0,User_43,True,Offer_2053245884,Offer_2053245884,0.0,Created,True,852.0,66.0,Offer,35000.0,Offer_2053245884
1084,Application_103036362,O_Created,2016-03-22T20:04:26.274+0100,COMPLETE,New credit,Existing loan takeover,35000.0,,User_43,,OfferState_153828346,Offer_2053245884,,statechange,,,,Offer,,OfferState_153828346
1085,Application_103036362,O_Sent (mail and online),2016-03-22T20:11:09.462+0100,COMPLETE,New credit,Existing loan takeover,35000.0,,User_43,,OfferState_2020088570,Offer_2053245884,,statechange,,,,Offer,,OfferState_2020088570
1086,Application_103036362,W_Complete application,2016-03-22T20:11:09.479+0100,ATE_ABORT,New credit,Existing loan takeover,35000.0,,User_43,,Workitem_904911462,,,Deleted,,,,Workflow,,Workitem_904911462
1087,Application_103036362,W_Call after offers,2016-03-22T20:11:09.487+0100,SCHEDULE,New credit,Existing loan takeover,35000.0,,User_43,,Workitem_1693372283,,,Created,,,,Workflow,,Workitem_1693372283
1088,Application_103036362,W_Call after offers,2016-03-22T20:11:09.490+0100,START,New credit,Existing loan takeover,35000.0,,User_43,,Workitem_189388607,,,Obtained,,,,Workflow,,Workitem_189388607
1089,Application_103036362,A_Complete,2016-03-22T20:11:09.492+0100,COMPLETE,New credit,Existing loan takeover,35000.0,,User_43,,ApplState_1828837652,,,statechange,,,,Application,,ApplState_1828837652
1090,Application_103036362,W_Call after offers,2016-03-22T20:18:56.191+0100,SUSPEND,New credit,Existing loan takeover,35000.0,,User_43,,Workitem_1636119143,,,Released,,,,Workflow,,Workitem_1636119143
1091,Application_103036362,W_Call after offers,2016-03-26T11:25:56.992+0100,RESUME,New credit,Existing loan takeover,35000.0,,User_15,,Workitem_1673460669,,,Obtained,,,,Workflow,,Workitem_1673460669
1092,Application_103036362,W_Call after offers,2016-03-26T11:26:27.690+0100,SUSPEND,New credit,Existing loan takeover,35000.0,,User_15,,Workitem_327501354,,,Released,,,,Workflow,,Workitem_327501354
1093,Application_103036362,W_Call after offers,2016-04-04T10:05:31.679+0100,ATE_ABORT,New credit,Existing loan takeover,35000.0,,User_119,,Workitem_277855069,,,Deleted,,,,Workflow,,Workitem_277855069
1094,Application_103036362,W_Validate application,2016-04-04T10:05:31.688+0100,SCHEDULE,New credit,Existing loan takeover,35000.0,,User_119,,Workitem_42871110,,,Created,,,,Workflow,,Workitem_42871110
1095,Application_103036362,W_Validate application,2016-04-04T10:05:31.691+0100,START,New credit,Existing loan takeover,35000.0,,User_119,,Workitem_180264156,,,Obtained,,,,Workflow,,Workitem_180264156
1096,Application_103036362,A_Validating,2016-04-04T10:05:32.618+0100,COMPLETE,New credit,Existing loan takeover,35000.0,,User_119,,ApplState_2131442075,,,statechange,,,,Application,,ApplState_2131442075
1097,Application_103036362,O_Returned,2016-04-04T10:05:40.807+0100,COMPLETE,New credit,Existing loan takeover,35000.0,,User_119,,OfferState_723218386,Offer_2053245884,,statechange,,,,Offer,,OfferState_723218386
1098,Application_103036362,W_Validate application,2016-04-04T10:15:28.050+0100,SUSPEND,New credit,Existing loan takeover,35000.0,,User_119,,Workitem_760441658,,,Released,,,,Workflow,,Workitem_760441658
1099,Application_103036362,W_Validate application,2016-04-05T11:56:52.610+0100,RESUME,New credit,Existing loan takeover,35000.0,,User_87,,Workitem_391240865,,,Obtained,,,,Workflow,,Workitem_391240865
1100,Application_103036362,W_Validate application,2016-04-05T11:56:58.007+0100,SUSPEND,New credit,Existing loan takeover,35000.0,,User_87,,Workitem_580788274,,,Released,,,,Workflow,,Workitem_580788274
1101,Application_103036362,W_Validate application,2016-04-06T07:38:12.065+0100,RESUME,New credit,Existing loan takeover,35000.0,,User_30,,Workitem_1495024070,,,Obtained,,,,Workflow,,Workitem_1495024070
1102,Application_103036362,W_Validate application,2016-04-06T07:38:24.099+0100,SUSPEND,New credit,Existing loan takeover,35000.0,,User_30,,Workitem_1878363539,,,Released,,,,Workflow,,Workitem_1878363539
1103,Application_103036362,W_Validate application,2016-04-06T15:27:29.218+0100,RESUME,New credit,Existing loan takeover,35000.0,,User_75,,Workitem_2065458856,,,Obtained,,,,Workflow,,Workitem_2065458856
1104,Application_103036362,W_Validate application,2016-04-06T15:39:45.563+0100,SUSPEND,New credit,Existing loan takeover,35000.0,,User_75,,Workitem_1101474585,,,Released,,,,Workflow,,Workitem_1101474585
1105,Application_103036362,W_Validate application,2016-04-06T15:39:52.347+0100,RESUME,New credit,Existing loan takeover,35000.0,,User_75,,Workitem_659073985,,,Obtained,,,,Workflow,,Workitem_659073985
1106,Application_103036362,W_Validate application,2016-04-06T15:40:47.780+0100,SUSPEND,New credit,Existing loan takeover,35000.0,,User_75,,Workitem_1725148845,,,Released,,,,Workflow,,Workitem_1725148845
1107,Application_103036362,W_Validate application,2016-04-07T07:01:10.322+0100,RESUME,New credit,Existing loan takeover,35000.0,,User_87,,Workitem_744685131,,,Obtained,,,,Workflow,,Workitem_744685131
1108,Application_103036362,W_Validate application,2016-04-07T07:01:16.265+0100,SUSPEND,New credit,Existing loan takeover,35000.0,,User_87,,Workitem_1863011957,,,Released,,,,Workflow,,Workitem_1863011957
1109,Application_103036362,W_Validate application,2016-04-07T08:47:12.090+0100,RESUME,New credit,Existing loan takeover,35000.0,,User_30,,Workitem_1395674075,,,Obtained,,,,Workflow,,Workitem_1395674075
1110,Application_103036362,W_Validate application,2016-04-07T08:48:52.074+0100,SUSPEND,New credit,Existing loan takeover,35000.0,,User_30,,Workitem_71653986,,,Released,,,,Workflow,,Workitem_71653986
1111,Application_103036362,O_Accepted,2016-04-07T10:18:15.244+0100,COMPLETE,New credit,Existing loan takeover,35000.0,,User_75,,OfferState_2107791639,Offer_2053245884,,statechange,,,,Offer,,OfferState_2107791639
1112,Application_103036362,A_Pending,2016-04-07T10:18:15.248+0100,COMPLETE,New credit,Existing loan takeover,35000.0,,User_75,,ApplState_194573086,,,statechange,,,,Application,,ApplState_194573086
1113,Application_103036362,W_Validate application,2016-04-07T10:18:15.252+0100,ATE_ABORT,New credit,Existing loan takeover,35000.0,,User_75,,Workitem_1930586088,,,Deleted,,,,Workflow,,Workitem_1930586088
3771,Application_1036621789,A_Create Application,2016-09-09T21:07:48.927+0100,COMPLETE,New credit,Car,15000.0,,User_1,,Application_1036621789,,,Created,,,,Application,,Application_1036621789
3772,Application_1036621789,A_Submitted,2016-09-09T21:07:48.962+0100,COMPLETE,New credit,Car,15000.0,,User_1,,ApplState_847105443,,,statechange,,,,Application,,ApplState_847105443
3773,Application_1036621789,W_Handle leads,2016-09-09T21:07:49.226+0100,SCHEDULE,New credit,Car,15000.0,,User_1,,Workitem_1747297264,,,Created,,,,Workflow,,Workitem_1747297264
3774,Application_1036621789,W_Handle leads,2016-09-09T21:08:39.012+0100,WITHDRAW,New credit,Car,15000.0,,User_1,,Workitem_1970750418,,,Deleted,,,,Workflow,,Workitem_1970750418
3775,Application_1036621789,W_Complete application,2016-09-09T21:08:39.020+0100,SCHEDULE,New credit,Car,15000.0,,User_1,,Workitem_1048560567,,,Created,,,,Workflow,,Workitem_1048560567
3776,Application_1036621789,A_Concept,2016-09-09T21:08:39.024+0100,COMPLETE,New credit,Car,15000.0,,User_1,,ApplState_1674034971,,,statechange,,,,Application,,ApplState_1674034971
3777,Application_1036621789,W_Complete application,2016-09-10T12:44:36.504+0100,START,New credit,Car,15000.0,,User_49,,Workitem_614823709,,,Obtained,,,,Workflow,,Workitem_614823709
3778,Application_1036621789,W_Complete application,2016-09-10T12:45:50.167+0100,SUSPEND,New credit,Car,15000.0,,User_49,,Workitem_1086586329,,,Released,,,,Workflow,,Workitem_1086586329
3779,Application_1036621789,A_Accepted,2016-09-10T16:39:42.446+0100,COMPLETE,New credit,Car,15000.0,,User_39,,ApplState_632295224,,,statechange,,,,Application,,ApplState_632295224
3780,Application_1036621789,O_Create Offer,2016-09-10T16:45:34.087+0100,COMPLETE,New credit,Car,15000.0,300.0,User_39,False,Offer_1182954134,Offer_1182954134,0.0,Created,True,0.0,78.0,Offer,20000.0,Offer_1182954134
3781,Application_1036621789,O_Created,2016-09-10T16:45:34.621+0100,COMPLETE,New credit,Car,15000.0,,User_39,,OfferState_4341348,Offer_1182954134,,statechange,,,,Offer,,OfferState_4341348
3782,Application_1036621789,O_Sent (mail and online),2016-09-10T16:46:05.312+0100,COMPLETE,New credit,Car,15000.0,,User_39,,OfferState_361943561,Offer_1182954134,,statechange,,,,Offer,,OfferState_361943561
3783,Application_1036621789,W_Complete application,2016-09-10T16:46:05.325+0100,ATE_ABORT,New credit,Car,15000.0,,User_39,,Workitem_1904823615,,,Deleted,,,,Workflow,,Workitem_1904823615
3784,Application_1036621789,W_Call after offers,2016-09-10T16:46:05.331+0100,SCHEDULE,New credit,Car,15000.0,,User_39,,Workitem_2125111726,,,Created,,,,Workflow,,Workitem_2125111726
3785,Application_1036621789,W_Call after offers,2016-09-10T16:46:05.333+0100,START,New credit,Car,15000.0,,User_39,,Workitem_1944045123,,,Obtained,,,,Workflow,,Workitem_1944045123
3786,Application_1036621789,A_Complete,2016-09-10T16:46:05.335+0100,COMPLETE,New credit,Car,15000.0,,User_39,,ApplState_1888740392,,,statechange,,,,Application,,ApplState_1888740392
3787,Application_1036621789,W_Call after offers,2016-09-11T00:00:01.359+0100,SUSPEND,New credit,Car,15000.0,,User_1,,Workitem_1746451507,,,Released,,,,Workflow,,Workitem_1746451507
3788,Application_1036621789,W_Call after offers,2016-09-11T00:00:01.363+0100,SUSPEND,New credit,Car,15000.0,,User_1,,Workitem_1523695560,,,Released,,,,Workflow,,Workitem_1523695560
3789,Application_1036621789,W_Call after offers,2016-09-11T00:00:01.366+0100,SUSPEND,New credit,Car,15000.0,,User_1,,Workitem_1416874664,,,Released,,,,Workflow,,Workitem_1416874664
3790,Application_1036621789,W_Call after offers,2016-09-11T00:00:01.368+0100,SUSPEND,New credit,Car,15000.0,,User_1,,Workitem_1785330213,,,Released,,,,Workflow,,Workitem_1785330213
3791,Application_1036621789,W_Call after offers,2016-09-14T09:55:05.333+0100,RESUME,New credit,Car,15000.0,,User_132,,Workitem_396922810,,,Obtained,,,,Workflow,,Workitem_396922810
3792,Application_1036621789,W_Call after offers,2016-09-14T09:55:27.594+0100,SUSPEND,New credit,Car,15000.0,,User_132,,Workitem_1195955542,,,Released,,,,Workflow,,Workitem_1195955542
3793,Application_1036621789,O_Cancelled,2016-09-14T18:18:28.787+0100,COMPLETE,New credit,Car,15000.0,,User_63,,OfferState_2090184380,Offer_1182954134,,statechange,,,,Offer,,OfferState_2090184380
3794,Application_1036621789,O_Create Offer,2016-09-14T18:19:59.599+0100,COMPLETE,New credit,Car,15000.0,253.38,User_63,True,Offer_312521947,Offer_312521947,20000.0,Created,True,797.0,93.0,Offer,20000.0,Offer_312521947
3795,Application_1036621789,O_Created,2016-09-14T18:20:00.225+0100,COMPLETE,New credit,Car,15000.0,,User_63,,OfferState_1579179340,Offer_312521947,,statechange,,,,Offer,,OfferState_1579179340
3796,Application_1036621789,O_Sent (mail and online),2016-09-14T18:20:08.855+0100,COMPLETE,New credit,Car,15000.0,,User_63,,OfferState_1802608036,Offer_312521947,,statechange,,,,Offer,,OfferState_1802608036
3797,Application_1036621789,W_Call after offers,2016-09-23T14:35:35.880+0100,ATE_ABORT,New credit,Car,15000.0,,User_27,,Workitem_191928028,,,Deleted,,,,Workflow,,Workitem_191928028
3798,Application_1036621789,W_Validate application,2016-09-23T14:35:35.885+0100,SCHEDULE,New credit,Car,15000.0,,User_27,,Workitem_482701169,,,Created,,,,Workflow,,Workitem_482701169
3799,Application_1036621789,W_Validate application,2016-09-23T14:35:35.886+0100,START,New credit,Car,15000.0,,User_27,,Workitem_47730743,,,Obtained,,,,Workflow,,Workitem_47730743
3800,Application_1036621789,A_Validating,2016-09-23T14:35:36.637+0100,COMPLETE,New credit,Car,15000.0,,User_27,,ApplState_1767743284,,,statechange,,,,Application,,ApplState_1767743284
3801,Application_1036621789,O_Returned,2016-09-23T14:36:08.921+0100,COMPLETE,New credit,Car,15000.0,,User_27,,OfferState_211856892,Offer_312521947,,statechange,,,,Offer,,OfferState_211856892
3802,Application_1036621789,W_Validate application,2016-09-23T14:49:11.548+0100,SUSPEND,New credit,Car,15000.0,,User_27,,Workitem_2139198182,,,Released,,,,Workflow,,Workitem_2139198182
3803,Application_1036621789,W_Validate application,2016-09-28T08:47:23.422+0100,RESUME,New credit,Car,15000.0,,User_93,,Workitem_1522064321,,,Obtained,,,,Workflow,,Workitem_1522064321
3804,Application_1036621789,W_Validate application,2016-09-28T08:48:47.427+0100,SUSPEND,New credit,Car,15000.0,,User_93,,Workitem_1714474987,,,Released,,,,Workflow,,Workitem_1714474987
3805,Application_1036621789,W_Validate application,2016-09-28T08:50:02.698+0100,RESUME,New credit,Car,15000.0,,User_93,,Workitem_626955715,,,Obtained,,,,Workflow,,Workitem_626955715
3806,Application_1036621789,W_Validate application,2016-09-28T09:15:34.740+0100,COMPLETE,New credit,Car,15000.0,,User_93,,Workitem_1446943071,,,Deleted,,,,Workflow,,Workitem_1446943071
3807,Application_1036621789,W_Call incomplete files,2016-09-28T09:15:34.745+0100,SCHEDULE,New credit,Car,15000.0,,User_93,,Workitem_1358672451,,,Created,,,,Workflow,,Workitem_1358672451
3808,Application_1036621789,W_Call incomplete files,2016-09-28T09:15:34.747+0100,START,New credit,Car,15000.0,,User_93,,Workitem_1000524333,,,Obtained,,,,Workflow,,Workitem_1000524333
3809,Application_1036621789,A_Incomplete,2016-09-28T09:15:34.748+0100,COMPLETE,New credit,Car,15000.0,,User_93,,ApplState_1961629228,,,statechange,,,,Application,,ApplState_1961629228
3810,Application_1036621789,W_Call incomplete files,2016-09-28T09:15:43.762+0100,SUSPEND,New credit,Car,15000.0,,User_93,,Workitem_1273522387,,,Released,,,,Workflow,,Workitem_1273522387
3811,Application_1036621789,W_Call incomplete files,2016-09-28T10:35:01.999+0100,RESUME,New credit,Car,15000.0,,User_41,,Workitem_1593390360,,,Obtained,,,,Workflow,,Workitem_1593390360
3812,Application_1036621789,W_Call incomplete files,2016-09-28T10:39:05.338+0100,SUSPEND,New credit,Car,15000.0,,User_41,,Workitem_466402873,,,Released,,,,Workflow,,Workitem_466402873
3813,Application_1036621789,W_Call incomplete files,2016-09-28T17:08:50.474+0100,ATE_ABORT,New credit,Car,15000.0,,User_41,,Workitem_1243827823,,,Deleted,,,,Workflow,,Workitem_1243827823
3814,Application_1036621789,W_Validate application,2016-09-28T17:08:50.480+0100,SCHEDULE,New credit,Car,15000.0,,User_41,,Workitem_847542429,,,Created,,,,Workflow,,Workitem_847542429
3815,Application_1036621789,W_Validate application,2016-09-28T17:08:50.482+0100,START,New credit,Car,15000.0,,User_41,,Workitem_902457947,,,Obtained,,,,Workflow,,Workitem_902457947
3816,Application_1036621789,A_Validating,2016-09-28T17:08:50.535+0100,COMPLETE,New credit,Car,15000.0,,User_41,,ApplState_1185847844,,,statechange,,,,Application,,ApplState_1185847844
3817,Application_1036621789,W_Validate application,2016-09-28T18:56:18.703+0100,SUSPEND,New credit,Car,15000.0,,User_47,,Workitem_1399656887,,,Released,,,,Workflow,,Workitem_1399656887
3818,Application_1036621789,O_Accepted,2016-09-29T08:16:20.996+0100,COMPLETE,New credit,Car,15000.0,,User_29,,OfferState_766109586,Offer_312521947,,statechange,,,,Offer,,OfferState_766109586
3819,Application_1036621789,A_Pending,2016-09-29T08:16:21.001+0100,COMPLETE,New credit,Car,15000.0,,User_29,,ApplState_146403193,,,statechange,,,,Application,,ApplState_146403193
3820,Application_1036621789,W_Validate application,2016-09-29T08:16:21.004+0100,ATE_ABORT,New credit,Car,15000.0,,User_29,,Workitem_900812833,,,Deleted,,,,Workflow,,Workitem_900812833
2561,Application_104058265,A_Create Application,2016-07-12T10:21:57.190+0100,COMPLETE,New credit,Unknown,0.0,,User_45,,Application_104058265,,,Created,,,,Application,,Application_104058265
2562,Application_104058265,W_Complete application,2016-07-12T10:21:57.240+0100,SCHEDULE,New credit,Unknown,0.0,,User_45,,Workitem_1783206658,,,Created,,,,Workflow,,Workitem_1783206658
2563,Application_104058265,W_Complete application,2016-07-12T10:21:57.243+0100,START,New credit,Unknown,0.0,,User_45,,Workitem_2047799544,,,Obtained,,,,Workflow,,Workitem_2047799544
2564,Application_104058265,A_Concept,2016-07-12T10:21:57.246+0100,COMPLETE,New credit,Unknown,0.0,,User_45,,ApplState_2011623820,,,statechange,,,,Application,,ApplState_2011623820
2565,Application_104058265,W_Complete application,2016-07-12T10:28:04.229+0100,SUSPEND,New credit,Unknown,0.0,,User_45,,Workitem_1885935181,,,Released,,,,Workflow,,Workitem_1885935181
2566,Application_104058265,W_Complete application,2016-07-13T11:48:54.747+0100,RESUME,New credit,Unknown,0.0,,User_16,,Workitem_1689087252,,,Obtained,,,,Workflow,,Workitem_1689087252
2567,Application_104058265,W_Complete application,2016-07-13T11:49:59.765+0100,SUSPEND,New credit,Unknown,0.0,,User_16,,Workitem_312784780,,,Released,,,,Workflow,,Workitem_312784780
2568,Application_104058265,A_Accepted,2016-07-14T18:10:51.915+0100,COMPLETE,New credit,Unknown,0.0,,User_35,,ApplState_559452041,,,statechange,,,,Application,,ApplState_559452041
2569,Application_104058265,O_Create Offer,2016-07-14T18:15:38.187+0100,COMPLETE,New credit,Unknown,0.0,56.3,User_35,False,Offer_1939264376,Offer_1939264376,817.0,Created,True,0.0,120.0,Offer,5000.0,Offer_1939264376
2570,Application_104058265,O_Created,2016-07-14T18:15:38.862+0100,COMPLETE,New credit,Unknown,0.0,,User_35,,OfferState_965397829,Offer_1939264376,,statechange,,,,Offer,,OfferState_965397829
2571,Application_104058265,O_Sent (mail and online),2016-07-14T18:15:48.819+0100,COMPLETE,New credit,Unknown,0.0,,User_35,,OfferState_1130276518,Offer_1939264376,,statechange,,,,Offer,,OfferState_1130276518
2572,Application_104058265,W_Complete application,2016-07-14T18:15:48.835+0100,ATE_ABORT,New credit,Unknown,0.0,,User_35,,Workitem_831601700,,,Deleted,,,,Workflow,,Workitem_831601700
